line,line_name,season,valid_from,valid_to,direction,train_number,service_code,station_order,station,arrival_time,departure_time,time
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,15,Ksar Hellal zone industrielle,18:18,18:18,18:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,16,Ksar Helal,18:20,18:20,18:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,17,Moknine Gribaa,18:22,18:22,18:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,18,Moknine,18:24,18:25,18:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,19,Teboulba Zone industrielle,,18:27,18:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,20,Teboulba,18:28,18:28,18:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,21,Bekalta,18:32,18:33,18:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,22,Baghdadi,18:37,18:37,18:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,23,Mahdia Zone Touristique,18:41,18:42,18:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,24,Sidi Messaoud,18:44,18:44,18:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,25,Borj Arif,18:47,18:47,18:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,26,Mahdia Ezzahra,18:50,18:50,18:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b539R,Q,27,Mahdia,18:55,,18:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,1,Bekalta,,17:10,17:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,2,Teboulba,17:14,17:14,17:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,3,Teboulba Zone industrielle,,17:16,17:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,4,Moknine,17:19,17:22,17:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,5,Moknine Gribaa,17:24,17:24,17:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,6,Ksar Helal,17:26,17:26,17:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,7,Ksar Hellal zone industrielle,17:28,17:28,17:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,8,Sayada,17:30,17:30,17:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,9,Lamta,17:32,17:32,17:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,10,Bouhjar,17:34,17:34,17:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,11,Ksiba Bennane,17:37,17:38,17:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,12,Khniss Bembla,17:41,17:41,17:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,13,Monastir Zone industrielle,,17:45,17:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,14,Monastir,17:52,18:00,18:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,15,La Faculte monastir,18:04,18:04,18:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,16,AEROPORT SKANES MONASTIR,18:10,18:10,18:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,17,Les Hotels Monastir,18:12,18:12,18:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,18,Sahline Sebkha,18:15,18:15,18:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,19,Sahline,18:19,18:19,18:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,20,Sousse Zone industrielle,,18:22,18:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Bekalta → Aig-SS-L22,B540E,Q,21,Aig-SS-L22,,18:22,18:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,1,Aig-SS-L22,,18:17,18:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,2,Sousse Zone industrielle,,18:18,18:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,3,Sahline,18:21,18:21,18:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,4,Sahline Sebkha,18:24,18:25,18:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,5,Les Hotels Monastir,18:28,18:28,18:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,6,AEROPORT SKANES MONASTIR,18:30,18:30,18:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,7,La Faculte monastir,18:36,18:36,18:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,8,Monastir,18:40,18:50,18:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,9,Monastir Zone industrielle,,18:56,18:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,10,Khniss Bembla,19:00,19:00,19:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,11,Ksiba Bennane,19:04,19:05,19:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,12,Bouhjar,19:07,19:07,19:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,13,Lamta,19:09,19:09,19:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,14,Sayada,19:11,19:11,19:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,15,Ksar Hellal zone industrielle,19:13,19:13,19:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,16,Ksar Helal,19:15,19:15,19:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,17,Moknine Gribaa,19:17,19:17,19:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,18,Moknine,19:20,19:21,19:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,19,Teboulba Zone industrielle,,19:23,19:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,20,Teboulba,19:26,19:26,19:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,21,Bekalta,19:30,19:31,19:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,22,Baghdadi,19:35,19:35,19:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,23,Mahdia Zone Touristique,19:40,19:41,19:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,24,Sidi Messaoud,19:43,19:43,19:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,25,Borj Arif,19:46,19:46,19:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,26,Mahdia Ezzahra,19:49,19:49,19:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b541E,Q,27,Mahdia,19:54,,19:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,1,Mahdia,,17:20,17:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,2,Mahdia Ezzahra,17:24,17:24,17:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,3,Borj Arif,17:27,17:27,17:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,4,Sidi Messaoud,17:30,17:30,17:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,5,Mahdia Zone Touristique,17:33,17:34,17:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,6,Baghdadi,17:38,17:38,17:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,7,Bekalta,17:44,17:45,17:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,8,Teboulba,17:49,17:49,17:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,9,Teboulba Zone industrielle,,17:51,17:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,10,Moknine,17:54,17:55,17:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,11,Moknine Gribaa,17:57,17:57,17:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,12,Ksar Helal,17:59,17:59,17:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,13,Ksar Hellal zone industrielle,18:01,18:01,18:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,14,Sayada,18:03,18:03,18:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,15,Lamta,18:05,18:05,18:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,16,Bouhjar,18:07,18:07,18:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,17,Ksiba Bennane,18:10,18:11,18:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,18,Khniss Bembla,18:14,18:14,18:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,19,Monastir Zone industrielle,,18:18,18:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,20,Monastir,18:26,18:35,18:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,21,La Faculte monastir,18:39,18:39,18:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,22,AEROPORT SKANES MONASTIR,18:45,18:45,18:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,23,Les Hotels Monastir,18:47,18:47,18:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,24,Sahline Sebkha,18:50,18:51,18:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,25,Sahline,18:54,18:55,18:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,26,Sousse Zone industrielle,,18:57,18:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b542E,Q,27,Aig-SS-L22,,18:58,18:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,1,Aig-SS-L22,,18:52,18:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,2,Sousse Zone industrielle,,18:53,18:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,3,Sahline,18:56,18:56,18:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,4,Sahline Sebkha,18:59,19:00,19:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,5,Les Hotels Monastir,19:03,19:03,19:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,6,AEROPORT SKANES MONASTIR,19:05,19:05,19:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,7,La Faculte monastir,19:11,19:11,19:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,8,Monastir,19:15,19:25,19:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,9,Monastir Zone industrielle,19:31,19:31,19:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,10,Khniss Bembla,19:35,19:35,19:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,11,Ksiba Bennane,19:39,19:40,19:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,12,Bouhjar,19:42,19:42,19:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,13,Lamta,19:44,19:44,19:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,14,Sayada,19:46,19:46,19:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,15,Ksar Hellal zone industrielle,19:48,19:48,19:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,16,Ksar Helal,19:50,19:50,19:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,17,Moknine Gribaa,19:52,19:52,19:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,18,Moknine,19:55,20:05,20:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,19,Teboulba Zone industrielle,,20:07,20:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,20,Teboulba,20:10,20:10,20:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,21,Bekalta,20:14,20:15,20:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,22,Baghdadi,20:19,20:19,20:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,23,Mahdia Zone Touristique,20:24,20:25,20:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,24,Sidi Messaoud,20:27,20:27,20:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,25,Borj Arif,20:30,20:30,20:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,26,Mahdia Ezzahra,20:33,20:33,20:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,B543E,Q,27,Mahdia,20:38,,20:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,1,Mahdia,,17:45,17:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,2,Mahdia Ezzahra,17:49,17:49,17:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,3,Borj Arif,17:52,17:52,17:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,4,Sidi Messaoud,17:55,17:55,17:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,5,Mahdia Zone Touristique,17:58,17:59,17:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,6,Baghdadi,18:03,18:03,18:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,7,Bekalta,18:08,18:09,18:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,8,Teboulba,18:13,18:13,18:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,9,Teboulba Zone industrielle,,18:15,18:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,10,Moknine,18:18,18:19,18:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,11,Moknine Gribaa,18:21,18:21,18:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,12,Ksar Helal,18:23,18:23,18:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,13,Ksar Hellal zone industrielle,18:25,18:25,18:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,14,Sayada,18:27,18:27,18:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,15,Lamta,18:29,18:29,18:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,16,Bouhjar,18:31,18:31,18:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,17,Ksiba Bennane,18:34,18:35,18:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,18,Khniss Bembla,18:38,18:38,18:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,19,Monastir Zone industrielle,,18:42,18:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,20,Monastir,18:49,19:00,19:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,21,La Faculte monastir,19:04,19:04,19:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,22,AEROPORT SKANES MONASTIR,19:10,19:10,19:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,23,Les Hotels Monastir,19:12,19:12,19:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,24,Sahline Sebkha,19:15,19:15,19:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,25,Sahline,19:19,19:19,19:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,26,Sousse Zone industrielle,19:22,19:22,19:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b544E,Q,27,Aig-SS-L22,,19:23,19:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,1,Aig-SS-L22,,19:32,19:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,2,Sousse Zone industrielle,,19:33,19:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,3,Sahline,19:36,19:36,19:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,4,Sahline Sebkha,19:39,19:40,19:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,5,Les Hotels Monastir,19:43,19:43,19:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,6,AEROPORT SKANES MONASTIR,19:45,19:45,19:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,7,La Faculte monastir,19:51,19:51,19:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,8,Monastir,19:55,20:10,20:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,9,Monastir Zone industrielle,,20:16,20:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,10,Khniss Bembla,20:20,20:20,20:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,11,Ksiba Bennane,20:24,20:25,20:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,12,Bouhjar,20:27,20:27,20:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,13,Lamta,20:29,20:29,20:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,14,Sayada,20:31,20:31,20:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,15,Ksar Hellal zone industrielle,20:33,20:33,20:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,16,Ksar Helal,20:35,20:35,20:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,17,Moknine Gribaa,20:37,20:37,20:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,18,Moknine,20:40,20:45,20:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,19,Teboulba Zone industrielle,,20:47,20:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,20,Teboulba,20:50,20:50,20:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,21,Bekalta,20:54,20:55,20:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,22,Baghdadi,20:59,20:59,20:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,23,Mahdia Zone Touristique,21:04,21:05,21:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,24,Sidi Messaoud,21:07,21:07,21:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,25,Borj Arif,21:10,21:10,21:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,26,Mahdia Ezzahra,21:13,21:13,21:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b545E,Q,27,Mahdia,21:19,,21:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,1,Mahdia,,18:30,18:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,2,Mahdia Ezzahra,18:34,18:34,18:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,3,Borj Arif,18:37,18:37,18:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,4,Sidi Messaoud,18:40,18:40,18:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,5,Mahdia Zone Touristique,18:43,18:44,18:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,6,Baghdadi,18:47,18:47,18:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,7,Bekalta,18:53,18:54,18:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,8,Teboulba,18:58,18:58,18:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,9,Teboulba Zone industrielle,,19:00,19:00
